height,weight,sixty_time,exit_velo_max,exit_velo_avg,distance_max,inf_velo,three_section_commit_group,primary_position_2B,primary_position_3B,primary_position_SS,throwing_hand_R,hitting_handedness_R,hitting_handedness_S,player_region_Northeast,player_region_South,player_region_West,power_speed,size_ratio,arm_strength_size,inf_velo_squared,sixty_time_squared,is_middle_infielder,elite_tools,southern_ss,South_tall,South_power,West_tall,West_power,Northeast_tall,Northeast_power
70.0,168.0,7.28,90.0,84.4,326.0,84.0,0,False,False,True,True,True,False,False,True,False,655.2,11760.0,5880.0,7056.0,52.998400000000004,True,False,True,False,False,False,False,False,False
71.0,207.5,7.29,97.1,89.4,361.0,84.0,0,False,True,False,True,True,False,False,True,False,707.8589999999999,14732.5,5964.0,7056.0,53.1441,False,False,False,False,True,False,False,False,False
69.0,142.4,7.01,87.1,82.7,253.0,82.0,0,False,False,True,True,False,False,False,False,False,610.5709999999999,9825.6,5658.0,6724.0,49.1401,True,False,False,False,False,False,False,False,False
70.0,150.0,7.04,84.9,75.6,294.0,83.0,0,False,False,True,True,True,False,False,True,False,597.696,10500.0,5810.0,6889.0,49.5616,True,False,True,False,False,False,False,False,False
70.0,175.0,7.2,86.0,79.6,309.0,86.0,1,False,False,True,False,True,False,False,True,False,619.2,12250.0,6020.0,7396.0,51.84,True,False,True,False,False,False,False,False,False
70.0,165.0,7.31,85.1,78.0,271.0,78.0,0,False,False,True,True,True,False,True,False,False,622.0809999999999,11550.0,5460.0,6084.0,53.436099999999996,True,False,False,False,False,False,False,False,False
72.0,160.0,7.38,89.7,84.6,330.0,87.0,1,False,False,True,True,True,False,False,True,False,661.986,11520.0,6264.0,7569.0,54.4644,True,False,True,False,False,False,False,False,False
75.0,205.0,6.66,94.6,82.8,353.0,83.0,1,False,True,False,True,True,False,True,False,False,630.036,15375.0,6225.0,6889.0,44.3556,False,False,False,False,False,False,False,True,False
78.0,235.0,7.25,104.0,92.4,391.0,82.0,0,False,False,False,False,False,False,False,False,False,754.0,18330.0,6396.0,6724.0,52.5625,False,False,False,False,False,False,False,False,False
70.0,165.0,7.63,81.3,78.2,197.0,72.0,0,True,False,False,True,False,False,False,False,False,620.319,11550.0,5040.0,5184.0,58.216899999999995,True,False,False,False,False,False,False,False,False
69.0,170.0,7.4,94.3,84.2,339.0,78.0,0,True,False,False,True,False,False,False,True,False,697.82,11730.0,5382.0,6084.0,54.760000000000005,True,False,False,False,False,False,False,False,False
75.0,186.5,6.65,98.0,91.0,389.0,83.0,2,False,True,False,True,True,False,False,False,True,651.7,13987.5,6225.0,6889.0,44.222500000000004,False,False,False,False,False,True,True,False,False
74.0,160.0,7.11,88.0,77.5,310.0,85.0,0,False,False,True,True,False,False,False,False,False,625.6800000000001,11840.0,6290.0,7225.0,50.5521,True,False,False,False,False,False,False,False,False
69.0,155.0,6.97,93.8,80.6,343.0,90.0,0,False,False,True,True,True,False,True,False,False,653.786,10695.0,6210.0,8100.0,48.5809,True,False,False,False,False,False,False,False,False
75.0,205.0,7.66,93.8,86.7,335.0,85.0,0,False,True,False,True,True,False,False,False,False,718.508,15375.0,6375.0,7225.0,58.6756,False,False,False,False,False,False,False,False,False
73.0,184.3,7.23,101.2,94.3,370.0,86.0,1,False,True,False,True,True,False,False,True,False,731.676,13453.900000000001,6278.0,7396.0,52.27290000000001,False,False,False,False,True,False,False,False,False
71.0,171.0,6.7,90.9,85.4,307.0,83.0,1,False,False,True,True,True,False,True,False,False,609.0300000000001,12141.0,5893.0,6889.0,44.89,True,False,False,False,False,False,False,False,False
70.0,155.0,7.34,93.7,85.3,331.0,82.0,0,False,False,True,True,True,False,False,False,True,687.758,10850.0,5740.0,6724.0,53.8756,True,False,False,False,False,False,False,False,False
69.0,145.0,7.23,81.5,74.6,267.0,74.0,0,False,False,True,True,True,False,True,False,False,589.245,10005.0,5106.0,5476.0,52.27290000000001,True,False,False,False,False,False,False,False,False
73.0,190.0,7.31,91.5,87.7,317.0,80.0,0,False,False,False,False,True,False,True,False,False,668.865,13870.0,5840.0,6400.0,53.436099999999996,False,False,False,False,False,False,False,False,False
74.0,190.0,6.81,94.3,90.4,242.0,82.0,1,False,False,True,True,True,False,False,True,False,642.183,14060.0,6068.0,6724.0,46.376099999999994,True,False,True,True,False,False,False,False,False
71.0,165.0,7.5,90.0,77.0,276.0,78.0,0,False,False,True,True,True,False,True,False,False,675.0,11715.0,5538.0,6084.0,56.25,True,False,False,False,False,False,False,False,False
72.0,170.0,7.44,86.6,82.6,280.0,80.0,0,True,False,False,True,True,False,False,False,False,644.304,12240.0,5760.0,6400.0,55.35360000000001,True,False,False,False,False,False,False,False,False
73.0,185.0,7.23,86.5,80.7,292.0,75.0,0,False,False,False,True,True,False,True,False,False,625.395,13505.0,5475.0,5625.0,52.27290000000001,False,False,False,False,False,False,False,False,False
74.0,175.0,7.58,86.8,79.9,305.0,83.0,0,True,False,False,True,True,False,False,True,False,657.944,12950.0,6142.0,6889.0,57.4564,True,False,False,True,False,False,False,False,False
72.0,190.0,7.68,88.7,83.9,302.0,83.0,0,False,False,True,True,True,False,False,True,False,681.216,13680.0,5976.0,6889.0,58.9824,True,False,True,False,False,False,False,False,False
72.0,190.0,6.96,94.5,86.5,343.0,88.0,0,False,False,True,True,True,False,False,False,False,657.72,13680.0,6336.0,7744.0,48.4416,True,False,False,False,False,False,False,False,False
71.0,180.0,6.81,98.0,91.3,361.0,87.0,2,False,False,True,True,False,False,False,False,False,667.38,12780.0,6177.0,7569.0,46.376099999999994,True,False,False,False,False,False,False,False,False
72.0,190.0,6.77,101.9,97.2,385.0,88.0,1,False,False,True,True,False,False,False,False,False,689.8629999999999,13680.0,6336.0,7744.0,45.832899999999995,True,False,False,False,False,False,False,False,False
69.0,165.0,7.45,88.9,77.0,334.0,75.0,0,False,True,False,True,True,False,True,False,False,662.3050000000001,11385.0,5175.0,5625.0,55.502500000000005,False,False,False,False,False,False,False,False,False
68.0,160.0,7.63,91.1,82.8,327.0,79.0,0,True,False,False,True,True,False,False,False,True,695.093,10880.0,5372.0,6241.0,58.216899999999995,True,False,False,False,False,False,False,False,False
73.0,183.0,7.26,91.7,84.7,292.0,85.0,0,False,False,True,True,True,False,False,False,False,665.742,13359.0,6205.0,7225.0,52.7076,True,False,False,False,False,False,False,False,False
75.0,190.0,7.12,93.7,86.7,324.0,78.0,1,False,False,True,True,True,False,True,False,False,667.144,14250.0,5850.0,6084.0,50.6944,True,False,False,False,False,False,False,True,False
75.0,175.0,7.65,88.0,79.2,317.0,80.0,0,False,False,True,True,True,False,False,False,False,673.2,13125.0,6000.0,6400.0,58.52250000000001,True,False,False,False,False,False,False,False,False
72.0,185.0,7.21,95.9,88.9,351.0,81.0,1,False,False,True,True,True,False,False,True,False,691.4390000000001,13320.0,5832.0,6561.0,51.9841,True,False,True,False,True,False,False,False,False
74.0,170.0,7.11,89.3,83.7,318.0,83.0,0,False,False,True,True,False,False,False,False,False,634.923,12580.0,6142.0,6889.0,50.5521,True,False,False,False,False,False,False,False,False
76.0,243.0,7.42,100.9,90.3,324.0,79.0,0,False,False,False,True,False,False,False,False,True,748.678,18468.0,6004.0,6241.0,55.0564,False,False,False,False,False,True,True,False,False
74.0,260.0,8.27,91.9,83.2,336.0,73.0,0,False,False,False,True,True,False,False,False,False,760.013,19240.0,5402.0,5329.0,68.3929,False,False,False,False,False,False,False,False,False
68.0,152.0,7.54,90.1,83.9,317.0,77.0,0,False,False,True,True,True,False,False,False,False,679.3539999999999,10336.0,5236.0,5929.0,56.8516,True,False,False,False,False,False,False,False,False
72.0,200.0,7.13,97.2,91.3,376.0,89.0,1,False,True,False,True,True,False,False,False,True,693.0360000000001,14400.0,6408.0,7921.0,50.8369,False,False,False,False,False,False,True,False,False
75.0,185.0,6.94,100.4,91.3,359.0,83.0,0,False,True,False,True,True,False,False,True,False,696.7760000000001,13875.0,6225.0,6889.0,48.1636,False,False,False,True,True,False,False,False,False
70.0,155.0,7.62,87.9,82.9,321.0,69.0,0,True,False,False,True,True,False,False,False,True,669.798,10850.0,4830.0,4761.0,58.0644,True,False,False,False,False,False,False,False,False
73.0,155.0,7.01,90.6,83.8,341.0,89.0,1,False,False,True,True,True,False,False,True,False,635.106,11315.0,6497.0,7921.0,49.1401,True,False,True,False,False,False,False,False,False
72.0,185.0,6.85,91.7,79.4,316.0,84.0,0,False,True,False,True,True,False,False,True,False,628.145,13320.0,6048.0,7056.0,46.92249999999999,False,False,False,False,False,False,False,False,False
74.0,205.0,7.32,93.7,87.9,347.0,71.0,0,False,False,False,True,True,False,True,False,False,685.884,15170.0,5254.0,5041.0,53.58240000000001,False,False,False,False,False,False,False,True,False
69.0,172.0,7.11,85.9,82.3,304.0,80.0,0,True,False,False,True,True,False,False,True,False,610.749,11868.0,5520.0,6400.0,50.5521,True,False,False,False,False,False,False,False,False
74.0,220.0,7.68,94.7,88.2,359.0,75.0,0,False,True,False,True,False,False,False,False,False,727.296,16280.0,5550.0,5625.0,58.9824,False,False,False,False,False,False,False,False,False
72.0,230.0,7.64,92.3,87.3,337.0,77.0,0,False,False,False,True,True,False,True,False,False,705.1719999999999,16560.0,5544.0,5929.0,58.3696,False,False,False,False,False,False,False,False,False
76.0,230.0,8.25,94.1,87.8,340.0,79.0,0,False,False,False,True,True,False,False,False,False,776.3249999999999,17480.0,6004.0,6241.0,68.0625,False,False,False,False,False,False,False,False,False
69.0,160.0,7.45,83.7,75.6,302.0,73.0,0,True,False,False,True,True,False,True,False,False,623.565,11040.0,5037.0,5329.0,55.502500000000005,True,False,False,False,False,False,False,False,False
74.0,180.0,7.08,89.7,84.4,331.0,83.0,0,False,False,True,True,True,False,False,True,False,635.076,13320.0,6142.0,6889.0,50.126400000000004,True,False,True,True,False,False,False,False,False
71.0,160.0,7.45,91.0,82.7,313.0,81.0,0,False,True,False,True,True,False,False,False,False,677.95,11360.0,5751.0,6561.0,55.502500000000005,False,False,False,False,False,False,False,False,False
74.0,192.0,7.11,97.4,90.4,338.0,88.0,0,False,False,False,True,True,False,True,False,False,692.5140000000001,14208.0,6512.0,7744.0,50.5521,False,False,False,False,False,False,False,True,True
78.0,195.0,7.08,96.0,86.5,341.0,80.0,0,False,False,False,True,True,False,False,False,True,679.6800000000001,15210.0,6240.0,6400.0,50.126400000000004,False,False,False,False,False,True,True,False,False
72.0,215.0,7.35,96.1,87.1,368.0,73.0,0,False,False,False,True,False,False,True,False,False,706.3349999999999,15480.0,5256.0,5329.0,54.022499999999994,False,False,False,False,False,False,False,False,True
70.0,165.0,7.28,90.8,84.2,351.0,83.0,0,False,False,False,False,False,True,False,True,False,661.024,11550.0,5810.0,6889.0,52.998400000000004,False,False,False,False,False,False,False,False,False
68.0,145.0,6.99,89.3,77.8,322.0,81.0,0,False,False,True,True,True,False,True,False,False,624.207,9860.0,5508.0,6561.0,48.8601,True,False,False,False,False,False,False,False,False
